  0%|                                                            | 0/1280 [00:00<?, ?it/s]/opt/conda/lib/python3.11/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                          
{'loss': 1.4085, 'grad_norm': 0.14525796473026276, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 1.0911, 'grad_norm': 0.04172234609723091, 'learning_rate': 5.566634560118966e-06, 'epoch': 0.95}
{'loss': 1.0746, 'grad_norm': 0.05086798220872879, 'learning_rate': 5.379870493662509e-06, 'epoch': 0.96}
{'loss': 1.1027, 'grad_norm': 0.043646715581417084, 'learning_rate': 5.1962761971077185e-06, 'epoch': 0.96}
{'loss': 1.0452, 'grad_norm': 0.042529694736003876, 'learning_rate': 5.015852847017555e-06, 'epoch': 0.96}
{'loss': 1.0775, 'grad_norm': 0.04310530424118042, 'learning_rate': 4.838601599633841e-06, 'epoch': 0.96}
{'loss': 1.0479, 'grad_norm': 0.04233024641871452, 'learning_rate': 4.664523590870051e-06, 'epoch': 0.96}
{'loss': 1.0579, 'grad_norm': 0.0446845218539238, 'learning_rate': 4.493619936303927e-06, 'epoch': 0.96}
{'loss': 1.0823, 'grad_norm': 0.04245363548398018, 'learning_rate': 4.325891731170539e-06, 'epoch': 0.96}
{'loss': 1.0741, 'grad_norm': 0.043233126401901245, 'learning_rate': 4.1613400503550115e-06, 'epoch': 0.96}
{'loss': 1.0905, 'grad_norm': 0.047034017741680145, 'learning_rate': 3.999965948385642e-06, 'epoch': 0.96}
{'loss': 1.0837, 'grad_norm': 0.04354734718799591, 'learning_rate': 3.841770459427296e-06, 'epoch': 0.96}
{'loss': 1.0784, 'grad_norm': 0.042305123060941696, 'learning_rate': 3.6867545972747995e-06, 'epoch': 0.96}
{'loss': 1.0751, 'grad_norm': 0.0453784316778183, 'learning_rate': 3.5349193553463334e-06, 'epoch': 0.96}
{'loss': 1.0983, 'grad_norm': 0.047651659697294235, 'learning_rate': 3.386265706676994e-06, 'epoch': 0.97}
{'loss': 1.1559, 'grad_norm': 0.04929368197917938, 'learning_rate': 3.2407946039128e-06, 'epoch': 0.97}
{'loss': 1.1064, 'grad_norm': 0.04417605325579643, 'learning_rate': 3.098506979304305e-06, 'epoch': 0.97}
{'loss': 1.0636, 'grad_norm': 0.0464334711432457, 'learning_rate': 2.9594037447008838e-06, 'epoch': 0.97}
{'loss': 1.1194, 'grad_norm': 0.04282884672284126, 'learning_rate': 2.8234857915446777e-06, 'epoch': 0.97}
{'loss': 1.086, 'grad_norm': 0.04193761199712753, 'learning_rate': 2.690753990865047e-06, 'epoch': 0.97}
{'loss': 1.1097, 'grad_norm': 0.04445769265294075, 'learning_rate': 2.5612091932727954e-06, 'epoch': 0.97}
{'loss': 1.0454, 'grad_norm': 0.042435213923454285, 'learning_rate': 2.4348522289550645e-06, 'epoch': 0.97}
[2026-02-13 03:06:48,851] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0589, 'grad_norm': 0.04473657160997391, 'learning_rate': 2.311683907669504e-06, 'epoch': 0.97}
{'loss': 1.0808, 'grad_norm': 0.046761371195316315, 'learning_rate': 2.1917050187395537e-06, 'epoch': 0.97}
[2026-02-13 03:07:52,150] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0612, 'grad_norm': 0.044140320271253586, 'learning_rate': 2.074916331049226e-06, 'epoch': 0.97}
{'loss': 1.0731, 'grad_norm': 0.04701311141252518, 'learning_rate': 1.9613185930379417e-06, 'epoch': 0.97}
{'loss': 1.106, 'grad_norm': 0.043711572885513306, 'learning_rate': 1.8509125326960918e-06, 'epoch': 0.97}
{'loss': 1.1526, 'grad_norm': 0.044860877096652985, 'learning_rate': 1.7436988575603162e-06, 'epoch': 0.98}
{'loss': 1.0991, 'grad_norm': 0.045782677829265594, 'learning_rate': 1.6396782547086208e-06, 'epoch': 0.98}
{'loss': 1.0954, 'grad_norm': 0.044769030064344406, 'learning_rate': 1.538851390756435e-06, 'epoch': 0.98}
{'loss': 1.088, 'grad_norm': 0.04340045526623726, 'learning_rate': 1.4412189118521157e-06, 'epoch': 0.98}
{'loss': 1.1074, 'grad_norm': 0.04587377607822418, 'learning_rate': 1.3467814436726732e-06, 'epoch': 0.98}
{'loss': 1.106, 'grad_norm': 0.042047664523124695, 'learning_rate': 1.2555395914199962e-06, 'epoch': 0.98}
{'loss': 1.0623, 'grad_norm': 0.04458808898925781, 'learning_rate': 1.1674939398170215e-06, 'epoch': 0.98}
{'loss': 1.0807, 'grad_norm': 0.04624615237116814, 'learning_rate': 1.0826450531036259e-06, 'epoch': 0.98}
{'loss': 1.0586, 'grad_norm': 0.04565790668129921, 'learning_rate': 1.0009934750334626e-06, 'epoch': 0.98}
{'loss': 1.0889, 'grad_norm': 0.04116884618997574, 'learning_rate': 9.225397288700754e-07, 'epoch': 0.98}
{'loss': 1.0804, 'grad_norm': 0.05381109565496445, 'learning_rate': 8.472843173837341e-07, 'epoch': 0.98}
{'loss': 1.1132, 'grad_norm': 0.04489320516586304, 'learning_rate': 7.752277228483262e-07, 'epoch': 0.98}
{'loss': 1.101, 'grad_norm': 0.0412551686167717, 'learning_rate': 7.063704070380817e-07, 'epoch': 0.98}
{'loss': 1.0717, 'grad_norm': 0.04395022615790367, 'learning_rate': 6.407128112246862e-07, 'epoch': 0.99}
{'loss': 1.1019, 'grad_norm': 0.04281937703490257, 'learning_rate': 5.782553561743398e-07, 'epoch': 0.99}
[2026-02-13 03:17:27,479] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0853, 'grad_norm': 0.042986124753952026, 'learning_rate': 5.189984421452576e-07, 'epoch': 0.99}
{'loss': 1.0602, 'grad_norm': 0.04217046871781349, 'learning_rate': 4.6294244888500647e-07, 'epoch': 0.99}
{'loss': 1.1051, 'grad_norm': 0.04356876388192177, 'learning_rate': 4.100877356280619e-07, 'epoch': 0.99}
{'loss': 1.1019, 'grad_norm': 0.04587138816714287, 'learning_rate': 3.604346410935322e-07, 'epoch': 0.99}
{'loss': 1.0852, 'grad_norm': 0.04518287628889084, 'learning_rate': 3.139834834828825e-07, 'epoch': 0.99}
{'loss': 1.0637, 'grad_norm': 0.04436694085597992, 'learning_rate': 2.707345604781586e-07, 'epoch': 0.99}
{'loss': 1.0689, 'grad_norm': 0.043262142688035965, 'learning_rate': 2.306881492397106e-07, 'epoch': 0.99}
{'loss': 1.1428, 'grad_norm': 0.04136564955115318, 'learning_rate': 1.9384450640475004e-07, 'epoch': 0.99}
{'loss': 1.0945, 'grad_norm': 0.0479368194937706, 'learning_rate': 1.602038680855178e-07, 'epoch': 0.99}
{'loss': 1.1371, 'grad_norm': 0.044694796204566956, 'learning_rate': 1.297664498678408e-07, 'epoch': 0.99}
{'loss': 1.0583, 'grad_norm': 0.04266035556793213, 'learning_rate': 1.0253244680968888e-07, 'epoch': 0.99}
{'loss': 1.1098, 'grad_norm': 0.041053008288145065, 'learning_rate': 7.850203344000884e-08, 'epoch': 1.0}
{'loss': 1.0561, 'grad_norm': 0.04722563177347183, 'learning_rate': 5.7675363757503376e-08, 'epoch': 1.0}
{'loss': 1.1242, 'grad_norm': 0.047297410666942596, 'learning_rate': 4.005257122985384e-08, 'epoch': 1.0}
[2026-02-13 03:25:00,370] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1042, 'grad_norm': 0.052799902856349945, 'learning_rate': 2.5633768792499013e-08, 'epoch': 1.0}
{'loss': 1.0645, 'grad_norm': 0.04193682223558426, 'learning_rate': 1.4419048848357542e-08, 'epoch': 1.0}
{'loss': 1.0305, 'grad_norm': 0.04249218478798866, 'learning_rate': 6.4084832667732355e-09, 'epoch': 1.0}
{'loss': 1.0979, 'grad_norm': 0.05312863364815712, 'learning_rate': 1.602123383515064e-09, 'epoch': 1.0}
{'train_runtime': 51046.9478, 'train_samples_per_second': 1.604, 'train_steps_per_second': 0.025, 'train_loss': 1.105288033466786, 'epoch': 1.0}
